type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable,roll_rad,pitch_rad,yaw_rad
IMU,4901,,,,,,,,0.0364,0.0819,9.7536,8.7203,-8.7187,-8.7187,0.00,,,,,,,,,,,
IMU,4903,,,,,,,,0.0364,0.0819,9.7536,8.7203,-8.7187,-8.7187,0.00,,,,,,,,,,,
IMU,4904,,,,,,,,0.0364,0.0819,9.7536,8.7203,-8.7187,-8.7187,0.00,,,,,,,,,,,
IMU,4905,,,,,,,,0.0364,0.0819,9.7536,8.7203,-8.7187,-8.7187,0.00,,,,,,,,,,,
IMU,4906,,,,,,,,0.0364,0.0819,9.7536,8.7203,-8.7187,-8.7187,0.00,,,,,,,,,,,
IMU,4907,,,,,,,,0.0446,0.1085,9.7465,8.7192,-8.7187,-8.7179,0.00,,,,,,,,,,,
IMU,4908,,,,,,,,0.0457,0.1181,9.7438,8.7192,-8.7187,-8.7179,0.00,,,,,,,,,,,
IMU,4910,,,,,,,,0.0457,0.1181,9.7438,8.7192,-8.7187,-8.7179,0.00,,,,,,,,,,,
IMU,4911,,,,,,,,0.0509,0.1205,9.7441,8.7187,-8.7181,-8.7184,0.00,,,,,,,,,,,
IMU,4912,,,,,,,,0.0509,0.1205,9.7441,8.7187,-8.7181,-8.7184,0.00,,,,,,,,,,,
IMU,4913,,,,,,,,0.0509,0.1205,9.7441,8.7187,-8.7181,-8.7184,0.00,,,,,,,,,,,
IMU,4914,,,,,,,,0.0509,0.1205,9.7441,8.7187,-8.7181,-8.7184,0.00,,,,,,,,,,,
IMU,4915,,,,,,,,0.0509,0.1205,9.7441,8.7187,-8.7181,-8.7184,0.00,,,,,,,,,,,
IMU,4916,,,,,,,,0.0518,0.1165,9.7434,8.7179,-8.7181,-8.7187,0.00,,,,,,,,,,,
IMU,4918,,,,,,,,0.0510,0.1153,9.7443,8.7173,-8.7179,-8.7189,0.00,,,,,,,,,,,
IMU,4919,,,,,,,,0.0528,0.1115,9.7456,-0.0013,-0.0008,-0.0013,0.00,,,,,,,,,,,
IMU,4920,,,,,,,,0.0528,0.1115,9.7456,-0.0013,-0.0008,-0.0013,0.00,,,,,,,,,,,
IMU,4921,,,,,,,,0.0518,0.1013,9.7450,-0.0016,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,4922,,,,,,,,0.0518,0.1013,9.7450,-0.0016,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,4923,,,,,,,,0.0518,0.1013,9.7450,-0.0016,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,4925,,,,,,,,0.0518,0.1013,9.7450,-0.0016,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,4926,,,,,,,,0.0518,0.1013,9.7450,-0.0016,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,4927,,,,,,,,0.0497,0.0819,9.7464,-0.0008,-0.0019,-0.0019,0.00,,,,,,,,,,,
IMU,4928,,,,,,,,0.0497,0.0819,9.7464,-0.0008,-0.0019,-0.0019,0.00,,,,,,,,,,,
IMU,4929,,,,,,,,0.0534,0.0724,9.7479,-0.0003,-0.0019,-0.0013,0.00,,,,,,,,,,,
IMU,4930,,,,,,,,0.0534,0.0724,9.7479,-0.0003,-0.0019,-0.0013,0.00,,,,,,,,,,,
IMU,4932,,,,,,,,0.0510,0.0669,9.7488,-0.0003,-0.0021,-0.0011,0.00,,,,,,,,,,,
IMU,4933,,,,,,,,0.0510,0.0669,9.7488,-0.0003,-0.0021,-0.0011,0.00,,,,,,,,,,,
IMU,4934,,,,,,,,0.0510,0.0669,9.7488,-0.0003,-0.0021,-0.0011,0.00,,,,,,,,,,,
IMU,4935,,,,,,,,0.0510,0.0669,9.7488,-0.0003,-0.0021,-0.0011,0.00,,,,,,,,,,,
IMU,4936,,,,,,,,0.0510,0.0669,9.7488,-0.0003,-0.0021,-0.0011,0.00,,,,,,,,,,,
IMU,4937,,,,,,,,0.0533,0.0713,9.7540,0.0011,-0.0021,-0.0011,0.00,,,,,,,,,,,
IMU,4939,,,,,,,,0.0495,0.0765,9.7551,0.0013,-0.0021,-0.0008,0.00,,,,,,,,,,,
IMU,4940,,,,,,,,0.0495,0.0765,9.7551,0.0013,-0.0021,-0.0008,0.00,,,,,,,,,,,
IMU,4941,,,,,,,,0.0509,0.0868,9.7557,0.0016,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,4942,,,,,,,,0.0509,0.0868,9.7557,0.0016,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,4943,,,,,,,,0.0509,0.0868,9.7557,0.0016,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,4945,,,,,,,,0.0509,0.0868,9.7557,0.0016,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,4946,,,,,,,,0.0509,0.0868,9.7557,0.0016,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,4947,,,,,,,,0.0525,0.0951,9.7530,0.0013,-0.0013,0.0003,0.00,,,,,,,,,,,
IMU,4948,,,,,,,,0.0512,0.1069,9.7510,0.0013,-0.0011,0.0003,0.00,,,,,,,,,,,
IMU,4949,,,,,,,,0.0500,0.1151,9.7492,0.0011,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4950,,,,,,,,0.0500,0.1151,9.7492,0.0011,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4951,,,,,,,,0.0470,0.1205,9.7488,0.0005,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4953,,,,,,,,0.0470,0.1205,9.7488,0.0005,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4954,,,,,,,,0.0470,0.1205,9.7488,0.0005,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4955,,,,,,,,0.0470,0.1205,9.7488,0.0005,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4956,,,,,,,,0.0470,0.1205,9.7488,0.0005,-0.0011,0.0000,0.00,,,,,,,,,,,
IMU,4958,,,,,,,,0.0385,0.1090,9.7495,-0.0005,-0.0011,-0.0008,0.00,,,,,,,,,,,
IMU,4968,,,,,,,,0.0382,0.0967,9.7476,-0.0013,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,4978,,,,,,,,0.0326,0.0666,9.7509,-0.0003,-0.0016,-0.0016,0.00,,,,,,,,,,,
IMU,4988,,,,,,,,0.0534,0.0898,9.7566,0.0021,-0.0013,-0.0008,0.00,,,,,,,,,,,
IMU,4998,,,,,,,,0.0590,0.1202,9.7512,0.0008,-0.0008,-0.0019,0.00,,,,,,,,,,,
IMU,5008,,,,,,,,0.0524,0.1030,9.7398,-0.0011,-0.0016,-0.0024,0.00,,,,,,,,,,,
IMU,5018,,,,,,,,0.0563,0.0751,9.7527,-0.0005,-0.0013,-0.0019,0.00,,,,,,,,,,,
IMU,5028,,,,,,,,0.0537,0.0922,9.7658,0.0011,-0.0011,-0.0008,0.00,,,,,,,,,,,
IMU,5038,,,,,,,,0.0389,0.1208,9.7566,0.0000,0.0005,-0.0005,0.00,,,,,,,,,,,
IMU,5048,,,,,,,,0.0287,0.0960,9.7376,-0.0019,-0.0008,-0.0008,0.00,,,,,,,,,,,
IMU,5058,,,,,,,,0.0374,0.0750,9.7452,-0.0005,-0.0019,-0.0008,0.00,,,,,,,,,,,
IMU,5068,,,,,,,,0.0540,0.0991,9.7694,0.0013,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,5078,,,,,,,,0.0470,0.1145,9.7753,0.0003,-0.0003,-0.0019,0.00,,,,,,,,,,,
IMU,5088,,,,,,,,0.0392,0.0912,9.7524,-0.0011,-0.0008,-0.0016,0.00,,,,,,,,,,,
IMU,5098,,,,,,,,0.0455,0.0720,9.7392,-0.0003,-0.0024,-0.0008,0.00,,,,,,,,,,,
IMU,5108,,,,,,,,0.0582,0.0964,9.7525,0.0016,-0.0013,-0.0008,0.00,,,,,,,,,,,
IMU,5118,,,,,,,,0.0531,0.1141,9.7587,0.0000,-0.0011,-0.0013,0.00,,,,,,,,,,,
IMU,5128,,,,,,,,0.0376,0.0888,9.7479,-0.0011,-0.0005,-0.0019,0.00,,,,,,,,,,,
IMU,5138,,,,,,,,0.0379,0.0639,9.7449,0.0008,-0.0016,-0.0011,0.00,,,,,,,,,,,
IMU,5148,,,,,,,,0.0600,0.0949,9.7611,0.0011,-0.0016,-0.0011,0.00,,,,,,,,,,,
IMU,5158,,,,,,,,0.0639,0.1114,9.7672,-0.0003,-0.0013,-0.0021,0.00,,,,,,,,,,,
IMU,5168,,,,,,,,0.0479,0.0877,9.7537,-0.0013,-0.0005,-0.0016,0.00,,,,,,,,,,,
IMU,5179,,,,,,,,0.0464,0.0747,9.7509,0.0003,-0.0016,-0.0011,0.00,,,,,,,,,,,
IMU,5189,,,,,,,,0.0476,0.0992,9.7528,0.0016,-0.0013,-0.0011,0.00,,,,,,,,,,,
IMU,5199,,,,,,,,0.0522,0.1105,9.7611,-0.0003,-0.0008,-0.0013,0.00,,,,,,,,,,,
IMU,5209,,,,,,,,0.0469,0.0876,9.7600,-0.0011,-0.0003,-0.0008,0.00,,,,,,,,,,,
IMU,5219,,,,,,,,0.0457,0.0680,9.7513,0.0003,-0.0013,-0.0003,0.00,,,,,,,,,,,
IMU,5229,,,,,,,,0.0557,0.1043,9.7485,0.0016,-0.0008,0.0000,0.00,,,,,,,,,,,
IMU,5239,,,,,,,,0.0531,0.1221,9.7494,-0.0003,-0.0005,-0.0005,0.00,,,,,,,,,,,
IMU,5249,,,,,,,,0.0454,0.0946,9.7555,-0.0016,-0.0011,-0.0008,0.00,,,,,,,,,,,
IMU,5259,,,,,,,,0.0485,0.0804,9.7594,0.0003,-0.0013,-0.0008,0.00,,,,,,,,,,,
IMU,5269,,,,,,,,0.0561,0.1070,9.7628,0.0019,-0.0005,-0.0013,0.00,,,,,,,,,,,
IMU,5279,,,,,,,,0.0540,0.1256,9.7479,-0.0005,-0.0008,-0.0013,0.00,,,,,,,,,,,
IMU,5289,,,,,,,,0.0481,0.0962,9.7435,-0.0016,-0.0013,-0.0005,0.00,,,,,,,,,,,
IMU,5299,,,,,,,,0.0440,0.0796,9.7596,-0.0000,-0.0013,-0.0003,0.00,,,,,,,,,,,
IMU,5309,,,,,,,,0.0492,0.1100,9.7516,0.0013,-0.0008,0.0000,0.00,,,,,,,,,,,
IMU,5319,,,,,,,,0.0443,0.1181,9.7414,0.0003,-0.0000,-0.0013,0.00,,,,,,,,,,,
IMU,5329,,,,,,,,0.0421,0.0843,9.7437,-0.0008,-0.0013,-0.0013,0.00,,,,,,,,,,,
IMU,5339,,,,,,,,0.0557,0.0702,9.7593,0.0000,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,5349,,,,,,,,0.0632,0.1054,9.7646,0.0013,-0.0008,-0.0003,0.00,,,,,,,,,,,
IMU,5359,,,,,,,,0.0531,0.1178,9.7530,-0.0005,-0.0008,-0.0013,0.00,,,,,,,,,,,
IMU,5369,,,,,,,,0.0364,0.0883,9.7425,-0.0013,-0.0019,-0.0019,0.00,,,,,,,,,,,
IMU,5379,,,,,,,,0.0501,0.0745,9.7464,0.0005,-0.0021,-0.0008,0.00,,,,,,,,,,,
IMU,5389,,,,,,,,0.0635,0.1079,9.7660,0.0011,-0.0008,-0.0005,0.00,,,,,,,,,,,
IMU,5399,,,,,,,,0.0498,0.1181,9.7624,0.0000,0.0000,-0.0013,0.00,,,,,,,,,,,
IMU,5409,,,,,,,,0.0421,0.0793,9.7489,-0.0005,-0.0011,-0.0011,0.00,,,,,,,,,,,
IMU,5419,,,,,,,,0.0504,0.0757,9.7594,0.0003,-0.0008,-0.0003,0.00,,,,,,,,,,,
